! Transport data

! "Experimental and Detailed Kinetic Model for the Oxidation of a Gas to Liquid
! Jet Fuel"
! Philippe Dagaut, Florent Karsenty, Guillaume Dayma, Pascal DiÈvart, Kamal Hadj-
! Ali, Amir MzÈ-Ahmed,
! Centre National de la Recherche Scientifique, 1C, Avenue de la Recherche
! Scientifique - 45071 OrlÈans Cedex 2 - France
! Marina Braun-Unkhoff, J¸rgen Herzler, Trupti Kathrotia, Thomas Kick, Clemens
! Naumann, Uwe Riedel, Levi Thomas
! Institute of Combustion Technology, German Aerospace Center (DLR),
! Pfaffenwaldring 38-40, 70569 Stuttgart, Germany
! On exchange from Wright Patterson Air Force Base - Ohio, USA

gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
bc14h29            2   482.8       6.28      0.0       0.0       1.0
cc14h29            2   482.8       6.28      0.0       0.0       1.0
ec14h29            2   482.8       6.28      0.0       0.0       1.0
fc14h29            2   482.8       6.28      0.0       0.0       1.0
gc14h29            2   482.8       6.28      0.0       0.0       1.0
ac14h27            2   482.8       6.28      0.0       0.0       1.0
ac15h31            2   482.8       6.28      0.0       0.0       1.0
bc15h31            2   482.8       6.28      0.0       0.0       1.0
cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
cc14h29            2   482.8       6.28      0.0       0.0       1.0
ec14h29            2   482.8       6.28      0.0       0.0       1.0
fc14h29            2   482.8       6.28      0.0       0.0       1.0
gc14h29            2   482.8       6.28      0.0       0.0       1.0
ac14h27            2   482.8       6.28      0.0       0.0       1.0
ac15h31            2   482.8       6.28      0.0       0.0       1.0
bc15h31            2   482.8       6.28      0.0       0.0       1.0
cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
ec14h29            2   482.8       6.28      0.0       0.0       1.0
fc14h29            2   482.8       6.28      0.0       0.0       1.0
gc14h29            2   482.8       6.28      0.0       0.0       1.0
ac14h27            2   482.8       6.28      0.0       0.0       1.0
ac15h31            2   482.8       6.28      0.0       0.0       1.0
bc15h31            2   482.8       6.28      0.0       0.0       1.0
cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
fc14h29            2   482.8       6.28      0.0       0.0       1.0
gc14h29            2   482.8       6.28      0.0       0.0       1.0
ac14h27            2   482.8       6.28      0.0       0.0       1.0
ac15h31            2   482.8       6.28      0.0       0.0       1.0
bc15h31            2   482.8       6.28      0.0       0.0       1.0
cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
gc14h29            2   482.8       6.28      0.0       0.0       1.0
ac14h27            2   482.8       6.28      0.0       0.0       1.0
ac15h31            2   482.8       6.28      0.0       0.0       1.0
bc15h31            2   482.8       6.28      0.0       0.0       1.0
cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
ac14h27            2   482.8       6.28      0.0       0.0       1.0
ac15h31            2   482.8       6.28      0.0       0.0       1.0
bc15h31            2   482.8       6.28      0.0       0.0       1.0
cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
ac15h31            2   482.8       6.28      0.0       0.0       1.0
bc15h31            2   482.8       6.28      0.0       0.0       1.0
cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
bc15h31            2   482.8       6.28      0.0       0.0       1.0
cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
cc15h31            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
ec15h31            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
fc15h31            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
gc15h31            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
hc15h31            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
ac15h29            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
ac16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
cc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
dc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
ec16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
fc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
gc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
hc16h33            2   482.8       6.28      0.0       0.0       1.0
bmepral            2   476.0       5.778     2.6       0.0       1.0
oc7h14             2   476.0       5.778     2.6       0.0       1.0
bmepryl            2   476.0       5.778     2.6       0.0       1.0
bme1bu             2   382.1       5.548     0.0       0.0       1.0
bme2bu             2   382.1       5.548     0.0       0.0       1.0
bddm1pe            2   382.1       5.548     0.0       0.0       1.0
bddm2pe            2   382.1       5.548     0.0       0.0       1.0
dddm1pe            2   382.1       5.548     0.0       0.0       1.0
dddm2pe            2   382.1       5.548     0.0       0.0       1.0
bddmpe2            2   382.1       5.548     0.0       0.0       1.0
bbdtmpe1           2   382.1       5.548     0.0       0.0       1.0
i1c8h16            2   485.6       6.440     0.3       0.0       1.0
i2c8h16            2   485.6       6.440     0.3       0.0       1.0
bddm3pe2           2   382.1       5.548     0.0       0.0       1.0
bme2b1             2   382.1       5.548     0.0       0.0       1.0
cme2b1             2   382.1       5.548     0.0       0.0       1.0
nec5h11            2   357.8       5.550     0.0       0.0       1.0
dddmpe2            2   382.1       5.548     0.0       0.0       1.0
bbdtmpe3           2   382.1       5.548     0.0       0.0       1.0
dddm2pe1           2   382.1       5.548     0.0       0.0       1.0
bddtmpe2           2   382.1       5.548     0.0       0.0       1.0
bddtmpe1           2   382.1       5.548     0.0       0.0       1.0
bddm1pe3           2   382.1       5.548     0.0       0.0       1.0
bddm2pe3           2   382.1       5.548     0.0       0.0       1.0
dddm2pe2           2   382.1       5.548     0.0       0.0       1.0
dm2my1pe           2   382.1       5.548     0.0       0.0       1.0
dddm1pe3           2   382.1       5.548     0.0       0.0       1.0
bddm2pe1           2   382.1       5.548     0.0       0.0       1.0
dddm1pe2           2   382.1       5.548     0.0       0.0       1.0
bme2pe4            2   382.1       5.548     0.0       0.0       1.0
bddm1pe1           2   382.1       5.548     0.0       0.0       1.0
ic8h18             2   458.5       6.414     0.0       0.0       1.0
!
!T. Kathrotia, M. Braun-Unkhoff, missing transdata added 1.09.2010
!C1
o2cho              2   436.000      3.970     0.000    0.000     2.000
ho2cho             2   436.000      3.970     0.000    0.000     2.000
ocho               2   498.000      3.590     0.000    0.000     2.000
hocho              2   436.000      3.970     0.000    0.000     2.000
hoch2o             2   470.600      4.410     0.000    0.000     1.500
!C2
pc2h4oh            2   470.600      4.410     0.000    0.000     1.500
o2c2h4oh           2   523.200      5.664     1.700    0.000     1.000
ch3choh            2   417.000      3.690     1.700    0.000     2.000
!C3
nc3h7oh            2   482.8        6.28      0.0      0.0       1.0
c3h6o1-3           2   403.600      4.968     2.000    0.000     1.000
c3h6ooh1-2         2   403.600      4.968     2.000    0.000     1.000  ! Copied from c3h6o1-3
c3h6ooh1-3         2   403.600      4.968     2.000    0.000     1.000  ! Copied from c3h6o1-3
c3h6ooh2-1         2   403.600      4.968     2.000    0.000     1.000  ! Copied from c3h6o1-3
c3h6ooh1-1         2   403.600      4.968     2.000    0.000     1.000  ! Copied from c3h6o1-3
c3h6ooh1-2o2       2   403.600      4.968     2.000    0.000     1.000  ! Copied from c3h6o1-3
c3h6ooh1-3o2       2   403.600      4.968     2.000    0.000     1.000  ! Copied from c3h6o1-3
c3h6ooh1-1o2       2   403.600      4.968     2.000    0.000     1.000  ! Copied from c3h6o1-3
c3h6ooh2-1o2       2   403.600      4.968     2.000    0.000     1.000  ! Copied from c3h6o1-3
c3ket12            2   403.600      4.968     2.000    0.000     1.000  ! Copied from c3h6o1-3
c3ket13            2   403.600      4.968     2.000    0.000     1.000  ! Copied from c3h6o1-3
c3ket21            2   403.600      4.968     2.000    0.000     1.000  ! Copied from c3h6o1-3
c3h5e1q2           2   260.000      4.850     0.000    0.000     1.000
c3h5oh             2   481.500      4.997     1.700    0.000     1.000
ch3chco            2   443.200      4.120     0.000    0.000     1.000
ch2ch2hco          2   482.8        6.28      0.0      0.0       1.0
o2c2h4hco          2   482.8        6.28      0.0      0.0       1.0
ho2c2h4co          2   482.8        6.28      0.0      0.0       1.0
ho2c2h4hco         2   482.8        6.28      0.0      0.0       1.0
oc2h4hco           2   482.8        6.28      0.0      0.0       1.0
ch3cocho           2   482.8        6.28      0.0      0.0       1.0
ch3coco            2   482.8        6.28      0.0      0.0       1.0
ch2cohco           2   482.8        6.28      0.0      0.0       1.0
hcoch2hco          2   482.8        6.28      0.0      0.0       1.0
hcoch2co           2   482.8        6.28      0.0      0.0       1.0
ch3coch2o2         2  435.200       4.662     2.700    0.000     1.000
ch3coch2o          2  435.200       4.662     2.700    0.000     1.000
ch3coch2o2h        2  435.200       4.662     2.700    0.000     1.000
propynal           2   482.8        6.28      0.0      0.0       1.0
c2hco              2   482.8        6.28      0.0      0.0       1.0
!C4
c4h4o              2   482.8        6.28      0.0      0.0       1.0
c3h4hco            2   482.8        6.28      0.0      0.0       1.0
c3h3hco            2   482.8        6.28      0.0      0.0       1.0
c3h3co             2   482.8        6.28      0.0      0.0       1.0
Ac4h7-1            2   357.000      5.180     0.000    0.000     1.000
Cc4h7-1            2   357.000      5.180     0.000    0.000     1.000
Dc4h7-1            2   357.000      5.180     0.000    0.000     1.000
nc3h7hco           2   482.8        6.28      0.0      0.0       1.0
c3h7co             2   482.8        6.28      0.0      0.0       1.0
c4h7oh             2   482.8        6.28      0.0      0.0       1.0
ac3h5hco           2   482.8        6.28      0.0      0.0       1.0
ac3h5co            2   357.000      5.180     0.000    0.000     1.000
c2h3chcho          2   482.8        6.28      0.0      0.0       1.0
c4h8o2             2   496.000      5.200     0.000    0.000     1.000
butanone           2   357.000      5.176     0.000    0.000     1.000
mvk                1   252.000      4.760     0.000    0.000     1.000
ch2coc2h3          2   482.8        6.28      0.0      0.0       1.0
ch3chch2hco        2   482.8        6.28      0.0      0.0       1.0
c3h6cho-1          2   464.200      5.009     2.600    0.000     1.000
ch3coc2h4p         2   482.8        6.28      0.0      0.0       1.0
ch3coc2h4o2        2   482.8        6.28      0.0      0.0       1.0
ch3coc2h4o2h       2   482.8        6.28      0.0      0.0       1.0
ch3coc2h4o         2   482.8        6.28      0.0      0.0       1.0
c2h5coch2          2   454.000      5.413     3.300    0.000     1.000
c2h5coch2o2        2   482.8        6.28      0.0      0.0       1.0
c2h5coch2o2h       2   482.8        6.28      0.0      0.0       1.0
c2h5coch2o         2   482.8        6.28      0.0      0.0       1.0
c4h7hco-1          2   482.8        6.28      0.0      0.0       1.0
c4h7hco-2          2   482.8        6.28      0.0      0.0       1.0
c4h7co-1           2   482.8        6.28      0.0      0.0       1.0
c4h7co-2           2   482.8        6.28      0.0      0.0       1.0
c4h8hco-2          2   482.8        6.28      0.0      0.0       1.0
!C5
c5h10              2   378.800       5.42      0.0       0.0      1.0
Ac5h9-1            2   357.000       5.176     0.0       0.0      1.0
Bc5h9-1            2   357.000       5.176     0.0       0.0      1.0
Cc5h9-1            2   357.000       5.176     0.0       0.0      1.0
Dc5h9-1            2   357.000       5.176     0.0       0.0      1.0
Ec5h9-1            2   357.000       5.176     0.0       0.0      1.0
Dc5h9-2            2   357.000       5.176     0.0       0.0      1.0
nc4h9hco           2   482.8         6.28      0.0       0.0      1.0   !
nc4h9co            2   482.8         6.28      0.0       0.0      1.0   !
c3h7coch3          2   482.8         6.28      0.0       0.0      1.0   !
c5h9oh             2   482.8         6.28      0.0       0.0      1.0   !
c5h8-12            2   375.600       5.29      0.0       0.0      1.0
c5h8-13            2   375.600       5.29      0.0       0.0      1.0
c5h8-14            2   375.600       5.29      0.0       0.0      1.0
ch3coc3h6o2-1      2   482.8         6.28      0.0       0.0      1.0   !
ch3coc3h6o2h-1     2   482.8         6.28      0.0       0.0      1.0   !
ch3coc3h6o-1       2   482.8         6.28      0.0       0.0      1.0   !
isoph              2   482.8         6.28      0.0       0.0      1.0   !
!C6
c6h14              2    399.300       5.949     0.0       0.0      1.000
c6h14s             2    399.300       5.949     0.0       0.0      1.000
c6h12-1            2    414.9         5.73      0.0       0.0      1.0
c6h12-2            2    414.9         5.73      0.0       0.0      1.0
c6h12-3            2    414.9         5.73      0.0       0.0      1.0
Ac6h11-3           2    357.0         5.176     0.0       0.0      1.0
Bc6h11-3           2    357.0         5.176     0.0       0.0      1.0
Cc6h11-1           2    357.0         5.176     0.0       0.0      1.0
Fc6h11-1           2    357.0         5.176     0.0       0.0      1.0
c6h10-13           2    412.3         5.349     0.000     0.0      1.000
c6h10-15           2    412.3         5.349     0.000     0.0      1.000
c5h11hco           2    482.8         6.28      0.0       0.0      1.0   !
c5h11co            2    482.8         6.28      0.0       0.0      1.0   !
!C7
c7h14-1            2    448.0         6.02      0.0       0.0      1.0
c7h14-2            2    448.0         6.02      0.0       0.0      1.0
c7h14-3            2    448.0         6.02      0.0       0.0      1.0
c7h12-13           2    482.8         6.28      0.0       0.0      1.0
c7h12-16           2    482.8         6.28      0.0       0.0      1.0
Cc7h13-1           2    448.0         6.02      0.0       0.0      1.0
Dc7h13-1           2    448.0         6.02      0.0       0.0      1.0
Dc7h13-2           2    448.0         6.02      0.0       0.0      1.0
Ac7h13-3           2    448.0         6.02      0.0       0.0      1.0
Ec7h13-3           2    448.0         6.02      0.0       0.0      1.0
c6h13hco           2    482.8         6.28      0.0       0.0      1.0   !
c6h13co            2    482.8         6.28      0.0       0.0      1.0   !
c7h14rohAB         2    448.0         6.02      0.0       0.0      1.0
c7h14qjohAB        2    448.0         6.02      0.0       0.0      1.0
c7h14rohBC         2    448.0         6.02      0.0       0.0      1.0
c7h14qjohBC        2    448.0         6.02      0.0       0.0      1.0
c7h14rohCD         2    448.0         6.02      0.0       0.0      1.0
c7h14qjohCD        2    448.0         6.02      0.0       0.0      1.0
P2c4h4134          2    243.0         4.92      0.0       0.0      1.0
!C8
nc8h18             2    458.5         6.414     0.0       0.0      1.0
c8h16-1            2    482.8         6.28      0.0       0.0      1.0
c8h16-2            2    482.8         6.28      0.0       0.0      1.0
c8h16-3            2    482.8         6.28      0.0       0.0      1.0
c8h16-4            2    482.8         6.28      0.0       0.0      1.0
Cc8h15-1           2    482.8         6.28      0.0       0.0      1.0
Hc8h15-1           2    482.8         6.28      0.0       0.0      1.0
Dc8h15-2           2    482.8         6.28      0.0       0.0      1.0
Ec8h15-3           2    482.8         6.28      0.0       0.0      1.0
c8h14              2    482.8         6.28      0.0       0.0      1.0
c8h16rohAB         2    482.8         6.28      0.0       0.0      1.0
c8h16rohBC         2    482.8         6.28      0.0       0.0      1.0
c8h16rohCD         2    482.8         6.28      0.0       0.0      1.0
c8h16rohDE         2    482.8         6.28      0.0       0.0      1.0
c8h16qjohAB        2    482.8         6.28      0.0       0.0      1.0
c8h16qjohBC        2    482.8         6.28      0.0       0.0      1.0
c8h16qjohCD        2    482.8         6.28      0.0       0.0      1.0
c8h16qjohDE        2    482.8         6.28      0.0       0.0      1.0
c7h15hco           2    482.8         6.28      0.0       0.0      1.0   !
c7h15co            2    482.8         6.28      0.0       0.0      1.0   !
!C9
nc9h20             2    399.300       5.949     0.000     0.000    1.000
c9h18-1            2    500.8         6.64      0.0       0.0      1.0
c9h18-2            2    500.8         6.64      0.0       0.0      1.0
c9h18-3            2    500.8         6.64      0.0       0.0      1.0
c9h18-4            2    500.8         6.64      0.0       0.0      1.0
Cc9h17-1           2    500.8         5.42      0.0       0.0      1.0
Dc9h17-2           2    500.8         5.42      0.0       0.0      1.0
Ec9h17-3           2    500.8         5.42      0.0       0.0      1.0
Fc9h17-4           2    500.8         5.42      0.0       0.0      1.0
c9h16              2    482.8         6.28      0.0       0.0      1.0   !
c8h17hco           2    482.8         6.28      0.0       0.0      1.0   !
c8h17co            2    482.8         6.28      0.0       0.0      1.0   !
!Decane
c10h20-1           2    482.8         6.28      0.0       0.0      1.0
c10h20-2           2    482.8         6.28      0.0       0.0      1.0
c10h20-3           2    482.8         6.28      0.0       0.0      1.0
c10h20-4           2    482.8         6.28      0.0       0.0      1.0
c10h20-5           2    482.8         6.28      0.0       0.0      1.0
Cc10h19-1          2    482.8         6.28      0.0       0.0      1.0
Dc10h19-2          2    482.8         6.28      0.0       0.0      1.0
Ec10h19-3          2    482.8         6.28      0.0       0.0      1.0
Fc10h19-4          2    482.8         6.28      0.0       0.0      1.0
c10h20rohAB        2    482.8         6.28      0.0       0.0      1.0
c10h20rohBC        2    482.8         6.28      0.0       0.0      1.0
c10h20rohCD        2    482.8         6.28      0.0       0.0      1.0
c10h20rohDE        2    482.8         6.28      0.0       0.0      1.0
c10h20rohEF        2    482.8         6.28      0.0       0.0      1.0
c10h20qjohAB       2    482.8         6.28      0.0       0.0      1.0
c10h20qjohBC       2    482.8         6.28      0.0       0.0      1.0
c10h20qjohCD       2    482.8         6.28      0.0       0.0      1.0
c10h20qjohDE       2    482.8         6.28      0.0       0.0      1.0
c10h20qjohEF       2    482.8         6.28      0.0       0.0      1.0
! Naphtenes : Cyclohexane and derivates
cyc6h9             2    412.300       5.349     0.000    0.000     1.000
chxone             2    482.8         6.28      0.0      0.0       1.0   !
Bchxone            2    482.8         6.28      0.0      0.0       1.0   !
Cchxone            2    482.8         6.28      0.0      0.0       1.0   !
Dchxone            2    482.8         6.28      0.0      0.0       1.0   !
chxe2oA            2    482.8         6.28      0.0      0.0       1.0   !
chxe3oA            2    482.8         6.28      0.0      0.0       1.0   !
Dchxe2oA           2    482.8         6.28      0.0      0.0       1.0   !
Fc6e1oC            2    482.8         6.28      0.0      0.0       1.0   !
c6e5oA             2    482.8         6.28      0.0      0.0       1.0   !
c6e5oyA            2    482.8         6.28      0.0      0.0       1.0   !
Ac6e5oC            2    482.8         6.28      0.0      0.0       1.0   !
Ac6e5oB            2    482.8         6.28      0.0      0.0       1.0   !
Ac6e3e5oB          2    482.8         6.28      0.0      0.0       1.0   !
! Naphtenes : C7
mch                2    448.0        6.02      0.0       0.0       1.0
